utility_id,utility_name,state,ownership,price_baseline,price_current,price_change_pct,baseline_start_year,baseline_end_year,customers,sales_mwh
58162,Viridian Energy PA LLC,MD,Retail Power Marketer,16.215365932941264,16.5082523703617,1.8062277387489667,2021,2023,1654.0,17086.0
58162,Viridian Energy PA LLC,NJ,Retail Power Marketer,17.13233330978947,17.230063802359545,0.570444730457309,2021,2023,6908.0,61283.0
58162,Viridian Energy PA LLC,OH,Retail Power Marketer,10.857284828491585,13.23529411764706,21.902430734018562,2021,2023,29.0,272.0
58162,Viridian Energy PA LLC,PA,Retail Power Marketer,13.519805754300934,15.147977832802736,12.04286591161894,2021,2023,1373.0,8481.0
58181,"Stream Energy New York, LLC",NY,Retail Power Marketer,7.967274746946875,9.406540169559952,18.06471432612029,2021,2023,2314.0,17339.0
58196,"C. N. Brown Electricity, LLC",ME,Retail Power Marketer,10.144209400529954,12.642122957370002,24.624033852352767,2021,2023,4843.0,36289.0
58248,"EnergyMark, LLC",NY,Retail Power Marketer,5.426984860008495,4.909536724003418,-9.53472599155669,2021,2023,3212.0,26917.0
58314,"Palmco Power IL, LLC",IL,Retail Power Marketer,13.589447019375283,17.64921160576525,29.874391361191655,2021,2023,20713.0,106292.0
58339,"XOOM Energy Pennsylvania, LLC",PA,Retail Power Marketer,11.023459113834475,11.042015818411691,0.16833830819880102,2021,2023,12172.0,136044.0
58367,"XOOM Energy New York, LLC",NY,Retail Power Marketer,14.026162806965125,16.588129472256906,18.26562760286481,2021,2023,12190.0,74487.0
58476,"Stream Energy Columbia, LLC",DC,Retail Power Marketer,13.90149690174404,16.666666666666664,19.891165566319092,2021,2023,215.0,1578.0
58630,"XOOM Energy Maine, LLC",ME,Retail Power Marketer,13.515875508896928,13.29547388123192,-1.6306870207551505,2021,2023,5370.0,47016.0
58631,"XOOM Energy Rhode Island, LLC",RI,Retail Power Marketer,14.020574728110612,15.633423180592992,11.503440363601447,2021,2023,271.0,2226.0
58632,"XOOM Energy Delaware, LLC",DE,Retail Power Marketer,13.477618192153434,14.112050739957716,4.707304649523647,2021,2023,362.0,3784.0
58633,"XOOM Energy New Hampshire, LLC",NH,Retail Power Marketer,12.443459104686296,14.12285407725322,13.496206789753916,2021,2023,1008.0,7456.0
58663,Respond Power LLC,NJ,Retail Power Marketer,16.142488715171257,17.11792634415501,6.04267189647778,2021,2023,3118.0,15586.0
58663,Respond Power LLC,PA,Retail Power Marketer,11.910805091574446,10.895011832791512,-8.528334155190676,2021,2023,24648.0,282689.0
58667,"North American Power and Gas, LLC",CT,Retail Power Marketer,16.499957394864982,17.22054203247497,4.367190898530704,2021,2023,4254.0,34057.0
58667,"North American Power and Gas, LLC",IL,Retail Power Marketer,15.675448922881401,16.011011961268274,2.1406917277951187,2021,2023,1486.0,10534.0
58667,"North American Power and Gas, LLC",MD,Retail Power Marketer,15.161095255138155,16.262460943312007,7.264420344569733,2021,2023,1138.0,13442.0
58667,"North American Power and Gas, LLC",ME,Retail Power Marketer,14.709592117112754,15.14730897462067,2.975723963132104,2021,2023,2195.0,14697.0
58667,"North American Power and Gas, LLC",NH,Retail Power Marketer,15.018990561138315,16.32317458344983,8.683566428799129,2021,2023,13154.0,96567.0
58667,"North American Power and Gas, LLC",NJ,Retail Power Marketer,16.363448880575156,16.859604712296758,3.032098155729157,2021,2023,4140.0,41084.0
58667,"North American Power and Gas, LLC",OH,Retail Power Marketer,11.877587714172416,13.544653946031387,14.03539398719671,2021,2023,1769.0,17714.0
58667,"North American Power and Gas, LLC",PA,Retail Power Marketer,12.520419739237491,14.217299970750124,13.55290211393485,2021,2023,7677.0,75214.0
58667,"North American Power and Gas, LLC",RI,Retail Power Marketer,16.492775695709042,17.281547436291067,4.782528757650173,2021,2023,2360.0,16285.0
58747,"Provider Power MASS, LLC",MA,Retail Power Marketer,19.254377218358552,22.899636882160802,18.932108904185107,2021,2023,7469.0,60311.0
58853,Kiwi Energy NY LLC,NY,Retail Power Marketer,15.164979601849177,14.31064572425829,-5.633597274913004,2021,2023,7802.0,45840.0
58853,Kiwi Energy NY LLC,OH,Retail Power Marketer,12.365087780900827,11.319852765428557,-8.453114397511563,2021,2023,2775.0,20919.0
58951,"CleanChoice Energy, Inc.",DC,Retail Power Marketer,18.431520861419234,21.136804793653475,14.677486207320678,2021,2023,6940.0,47396.0
58951,"CleanChoice Energy, Inc.",DE,Retail Power Marketer,15.398671876132385,14.746461817906608,-4.235495525017896,2021,2023,3044.0,26426.0
58951,"CleanChoice Energy, Inc.",IL,Retail Power Marketer,15.269743078830713,11.808999019640986,-22.664062134663865,2021,2023,24315.0,147905.0
58951,"CleanChoice Energy, Inc.",MA,Retail Power Marketer,24.705885266944552,21.192628615822347,-14.220322863001378,2021,2023,36276.0,198226.0
58951,"CleanChoice Energy, Inc.",MD,Retail Power Marketer,16.991924488529968,16.711624328073523,-1.6496080867453022,2021,2023,20822.0,184544.0
58951,"CleanChoice Energy, Inc.",NJ,Retail Power Marketer,20.601436596543344,21.39532321590878,3.853549802923162,2021,2023,11117.0,72614.0
58951,"CleanChoice Energy, Inc.",NY,Retail Power Marketer,22.748689901040933,23.23116723896996,2.120901643250006,2021,2023,38539.0,192497.0
58951,"CleanChoice Energy, Inc.",OH,Retail Power Marketer,12.311981026047683,8.674753478061458,-29.542179607742824,2021,2023,22951.0,209312.0
58951,"CleanChoice Energy, Inc.",PA,Retail Power Marketer,13.984117194442453,11.356647373304467,-18.788957390761794,2021,2023,70723.0,633724.0
58952,Tomorrow Energy Corp.,IL,Retail Power Marketer,23.53337923506616,29.853179521403376,26.854623057789894,2021,2023,1724.0,10489.0
58952,Tomorrow Energy Corp.,MD,Retail Power Marketer,16.253487600912553,19.298981426003596,18.737478994477797,2021,2023,2755.0,21697.0
58952,Tomorrow Energy Corp.,NJ,Retail Power Marketer,21.289648531589037,23.774502116982905,11.6716515150868,2021,2023,2166.0,12754.0
58952,Tomorrow Energy Corp.,OH,Retail Power Marketer,16.039989621235833,11.928802916751062,-25.630856388097946,2021,2023,4634.0,39496.0
58952,Tomorrow Energy Corp.,PA,Retail Power Marketer,14.248806787916346,15.406721412292443,8.126397119498186,2021,2023,15646.0,138215.0
58952,Tomorrow Energy Corp.,TX,Retail Power Marketer,12.900183025908065,17.068875667694446,32.314988348724924,2021,2023,3830.0,46054.0
58956,"SmartEnergy Holdings, LLC",DC,Retail Power Marketer,16.43715989068431,17.571018317292765,6.898140762450478,2021,2023,4186.0,25768.0
58956,"SmartEnergy Holdings, LLC",DE,Retail Power Marketer,15.933456419536697,15.854456255110385,-0.4958131013522382,2021,2023,2260.0,19568.0
58956,"SmartEnergy Holdings, LLC",IL,Retail Power Marketer,12.350008553120587,10.853056076239861,-12.121064292724537,2021,2023,35203.0,228332.0
58956,"SmartEnergy Holdings, LLC",MA,Retail Power Marketer,20.25793429422586,17.579701417413425,-13.220661287147195,2021,2023,18349.0,111259.0
58956,"SmartEnergy Holdings, LLC",MD,Retail Power Marketer,13.359059006205586,11.189342066091099,-16.241540209580663,2021,2023,2657.0,6718.0
58956,"SmartEnergy Holdings, LLC",ME,Retail Power Marketer,14.640736479731244,16.569245525869206,13.172213356942851,2021,2023,17539.0,121979.0
58956,"SmartEnergy Holdings, LLC",NH,Retail Power Marketer,15.915730016568686,15.46107424701674,-2.856644144369358,2021,2023,11072.0,73242.0
58956,"SmartEnergy Holdings, LLC",NJ,Retail Power Marketer,19.527377058099297,20.330070548827216,4.110605783560617,2021,2023,22956.0,126579.0
58956,"SmartEnergy Holdings, LLC",NY,Retail Power Marketer,7.384643177140709,8.272525380710661,12.023359589240634,2021,2023,2048.0,12608.0
58956,"SmartEnergy Holdings, LLC",OH,Retail Power Marketer,12.504139363505848,9.954430200187954,-20.390920871846554,2021,2023,28861.0,225588.0
58956,"SmartEnergy Holdings, LLC",PA,Retail Power Marketer,15.03551589954724,13.810295997252297,-8.148838460087948,2021,2023,47969.0,355206.0
58956,"SmartEnergy Holdings, LLC",RI,Retail Power Marketer,16.35538214347449,16.212919614552938,-0.871043719259057,2021,2023,8190.0,47633.0
58956,"SmartEnergy Holdings, LLC",TX,Retail Power Marketer,14.190867732708687,12.455920828119668,-12.225798571782342,2021,2023,553.0,8791.0
58957,"Interstate Gas Supply, Inc.",IL,Retail Power Marketer,11.512216897105958,11.38095207581748,-1.1402219265124969,2021,2023,21808.0,156059.0
58957,"Interstate Gas Supply, Inc.",MD,Retail Power Marketer,11.719810624162184,12.25060937076826,4.52907272675338,2021,2023,1312.0,11077.0
58957,"Interstate Gas Supply, Inc.",OH,Retail Power Marketer,9.191016222755758,9.20334554140677,0.13414532574196336,2021,2023,168756.0,1448495.0
58957,"Interstate Gas Supply, Inc.",PA,Retail Power Marketer,12.462772533124344,12.88690890528563,3.4032264573070625,2021,2023,53472.0,495627.0
58963,Brooklet Energy Distribution,TX,Retail Power Marketer,11.285083452679984,12.520934198106026,10.951188359467135,2021,2023,14072.0,164205.0
58964,"Alpha Gas and Electric, LLC",DC,Retail Power Marketer,15.723288779918827,16.083333333333332,2.2898806887929224,2021,2023,16.0,120.0
58964,"Alpha Gas and Electric, LLC",IL,Retail Power Marketer,13.439124176370987,15.612970348534766,16.175504769766857,2021,2023,2026.0,11534.0
58964,"Alpha Gas and Electric, LLC",MD,Retail Power Marketer,13.455077584149565,16.034392912975505,19.169828733387906,2021,2023,492.0,3838.0
58964,"Alpha Gas and Electric, LLC",NJ,Retail Power Marketer,15.30289247245522,17.386041233213543,13.612777875214977,2021,2023,901.0,5287.0
58964,"Alpha Gas and Electric, LLC",NY,Retail Power Marketer,13.59649509901048,16.595283347163853,22.055597610384293,2021,2023,8702.0,37357.0
58964,"Alpha Gas and Electric, LLC",OH,Retail Power Marketer,11.665145046172517,13.568493150684931,16.31654040287247,2021,2023,1748.0,13140.0
58964,"Alpha Gas and Electric, LLC",PA,Retail Power Marketer,11.78335026620359,15.543610195942431,31.91163671442263,2021,2023,766.0,5767.0
58966,Marathon Power LLC,NJ,Retail Power Marketer,12.18811830036455,15.529100529100528,27.411796853301375,2021,2023,90.0,378.0
58966,Marathon Power LLC,NY,Retail Power Marketer,8.864840698796534,10.720159774436091,20.92896126031265,2021,2023,266.0,8512.0
58966,Marathon Power LLC,PA,Retail Power Marketer,8.728960752380557,9.56386292834891,9.56473742582309,2021,2023,120.0,321.0
58972,"Realgy, LLC",IL,Retail Power Marketer,9.417945677957572,10.017032031207076,6.361114979157811,2021,2023,3467.0,18201.0
58972,"Realgy, LLC",OH,Retail Power Marketer,8.99066149047724,9.539261615163106,6.101888334545058,2021,2023,2859.0,23267.0
58973,"Town Square Energy East, LLC",MD,Retail Power Marketer,14.658157914195366,13.683241252302025,-6.6510175944359595,2021,2023,53.0,543.0
58973,"Town Square Energy East, LLC",NJ,Retail Power Marketer,15.029886497206249,13.699186991869919,-8.853689650841211,2021,2023,137.0,984.0
58973,"Town Square Energy East, LLC",OH,Retail Power Marketer,12.079280950852377,9.652978600347021,-20.08647998483837,2021,2023,400.0,3458.0
58973,"Town Square Energy East, LLC",PA,Retail Power Marketer,9.46216053647336,11.799929345266131,24.70650122433962,2021,2023,1533.0,16984.0
58974,Clearview Electric Inc.,DC,Retail Power Marketer,18.320538396052854,21.957264957264954,19.850544141189808,2021,2023,320.0,2340.0
58974,Clearview Electric Inc.,DE,Retail Power Marketer,17.47401184366021,17.11481539180558,-2.0556038021969925,2021,2023,770.0,6419.0
58974,Clearview Electric Inc.,IL,Retail Power Marketer,16.396896119868547,20.09474938147164,22.552153984328214,2021,2023,7220.0,54565.0
58974,Clearview Electric Inc.,MA,Retail Power Marketer,17.27887852836946,15.426682953442675,-10.71942008207155,2021,2023,23822.0,207121.0
58974,Clearview Electric Inc.,MD,Retail Power Marketer,15.703996235983766,19.029957203994293,21.17907389960716,2021,2023,1258.0,12618.0
58974,Clearview Electric Inc.,ME,Retail Power Marketer,21.976347213206108,23.8038632986627,8.315831870177215,2021,2023,642.0,2692.0
58974,Clearview Electric Inc.,NH,Retail Power Marketer,26.39394269660671,27.754768392370572,5.155825756713539,2021,2023,794.0,3670.0
58974,Clearview Electric Inc.,NJ,Retail Power Marketer,18.95235383159248,21.83161512027492,15.192103916310785,2021,2023,2197.0,17460.0
58974,Clearview Electric Inc.,NY,Retail Power Marketer,10.518546672864886,18.006216696269984,71.18540475483499,2021,2023,339.0,2252.0
58974,Clearview Electric Inc.,OH,Retail Power Marketer,11.787806611126138,7.972422438107177,-32.367210447936436,2021,2023,4745.0,54247.0
58974,Clearview Electric Inc.,PA,Retail Power Marketer,12.581944004930486,12.374491737743522,-1.6488093342783117,2021,2023,12862.0,146086.0
58974,Clearview Electric Inc.,RI,Retail Power Marketer,21.79744645678207,23.189658128450436,6.387040217893025,2021,2023,5619.0,29163.0
58978,"Harborside Energy, LLC",NJ,Retail Power Marketer,21.500744872765804,21.673582295988933,0.8038671415614873,2021,2023,246.0,1446.0
59013,PUD No 1 of Jefferson County,WA,Political Subdivision,11.984095041595594,13.008858682495136,8.551030656404922,2021,2023,18661.0,223058.0
59053,"Abest Power & Gas, LLC",NY,Retail Power Marketer,15.684212639287793,17.24644549763033,9.960543728087812,2021,2023,4194.0,21100.0
59054,"Eligo Energy, LLC",DC,Retail Power Marketer,17.26622820054934,18.996188055908515,10.019326950075502,2021,2023,123.0,787.0
59054,"Eligo Energy, LLC",IL,Retail Power Marketer,8.263394389229363,9.166443312784777,10.928304774276064,2021,2023,9099.0,70889.0
59054,"Eligo Energy, LLC",MA,Retail Power Marketer,17.019971428365015,15.043478260869566,-11.612787811156245,2021,2023,26.0,230.0
59054,"Eligo Energy, LLC",MD,Retail Power Marketer,16.17050491243585,18.19047619047619,12.491701953517186,2021,2023,1439.0,14175.0
59054,"Eligo Energy, LLC",NJ,Retail Power Marketer,14.432905753541354,14.454970153127434,0.1528756576316237,2021,2023,666.0,7706.0
59054,"Eligo Energy, LLC",NY,Retail Power Marketer,14.378041486196599,16.44624349576782,14.384448755115663,2021,2023,10616.0,70531.0
59054,"Eligo Energy, LLC",OH,Retail Power Marketer,11.343379988442196,11.595387249907875,2.221624081380069,2021,2023,4940.0,46133.0
59054,"Eligo Energy, LLC",PA,Retail Power Marketer,12.018548759419586,13.155983066556448,9.46399045263593,2021,2023,9053.0,79842.0
59055,"Choice Energy, LLC",NJ,Retail Power Marketer,14.928837030256988,19.498344370860927,30.60859550775925,2021,2023,808.0,6040.0
59055,"Choice Energy, LLC",OH,Retail Power Marketer,11.704733528681098,13.694054776219106,16.995869599794023,2021,2023,387.0,2994.0
59055,"Choice Energy, LLC",PA,Retail Power Marketer,12.533406098061297,11.862604989344364,-5.3521054330210704,2021,2023,8475.0,79770.0
59059,Town Square Energy,CT,Retail Power Marketer,10.389941147529834,12.352794852438981,18.891865478716486,2021,2023,67591.0,695475.0
59059,Town Square Energy,MA,Retail Power Marketer,15.684211758062034,15.136554621848742,-3.491773413042476,2021,2023,16268.0,135184.0
59059,Town Square Energy,ME,Retail Power Marketer,16.73166737507506,14.74569319114028,-11.869553341069029,2021,2023,1680.0,12190.0
59059,Town Square Energy,NH,Retail Power Marketer,15.203771249649044,14.81014179283826,-2.58902511980289,2021,2023,4601.0,33288.0
59059,Town Square Energy,RI,Retail Power Marketer,17.890625405962485,17.109596045679222,-4.365578857980934,2021,2023,5265.0,29335.0
59062,"Horizon Power and Light, LLC",DC,Retail Power Marketer,15.187612056658693,17.561779242174627,15.632261191943142,2021,2023,146.0,1214.0
